Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,222628,-,-,-,32.73,-117.18,-8,21,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,DHI,GHI,DNI,Surface Albedo,Wind Speed,Pressure
2012,9,14,15,0,33.800000000000004,100,568,808,0.14,3,1010
2012,9,14,15,30,33.800000000000004,93,467,761,0.14,3,1010
2012,9,14,16,0,32.800000000000004,85,359,690,0.14,2.8000000000000003,1010
2012,9,14,16,30,31.6,72,249,598,0.14,2.4000000000000004,1010
2012,9,14,17,0,30.400000000000002,56,140,442,0.14,2,1011
2012,9,14,17,30,29.200000000000003,29,47,217,0.14,1.8,1011
2012,9,14,18,0,28,0,0,0,0.14,1.6,1011
2012,9,14,18,30,27.6,0,0,0,0.14,1.6,1011
2012,9,14,19,0,27.3,0,0,0,0.14,1.5,1011
2012,9,14,19,30,27,0,0,0,0.14,1.5,1012
2012,9,14,20,0,26.8,0,0,0,0.14,1.4000000000000001,1012
2012,9,14,20,30,26.700000000000003,0,0,0,0.14,1.4000000000000001,1012
2012,9,14,21,0,26.6,0,0,0,0.14,1.4000000000000001,1012
2012,9,14,21,30,26.5,0,0,0,0.14,1.3,1012
2012,9,14,22,0,26.400000000000002,0,0,0,0.14,1.2000000000000002,1012
2012,9,14,22,30,26.3,0,0,0,0.14,1.2000000000000002,1012
2012,9,14,23,0,26.200000000000003,0,0,0,0.14,1.1,1013
2012,9,14,23,30,25.900000000000002,0,0,0,0.14,1.1,1013
2012,9,15,0,0,25.700000000000003,0,0,0,0.14,1.1,1013
2012,9,15,0,30,25.6,0,0,0,0.14,1.1,1013
2012,9,15,1,0,25.400000000000002,0,0,0,0.14,1.1,1013
2012,9,15,1,30,25.3,0,0,0,0.14,1.1,1013
2012,9,15,2,0,25.200000000000003,0,0,0,0.14,1.1,1013
2012,9,15,2,30,25.1,0,0,0,0.14,1.2000000000000002,1013
2012,9,15,3,0,25.1,0,0,0,0.14,1.2000000000000002,1013
2012,9,15,3,30,25,0,0,0,0.14,1.3,1013
2012,9,15,4,0,25,0,0,0,0.14,1.4000000000000001,1013
2012,9,15,4,30,25,0,0,0,0.14,1.5,1013
2012,9,15,5,0,25,0,0,0,0.14,1.6,1013
2012,9,15,5,30,26,0,0,0,0.14,1.9000000000000001,1013
2012,9,15,6,0,27,31,51,237,0.14,2.1,1013
2012,9,15,6,30,28.200000000000003,57,145,449,0.14,2.6,1014
2012,9,15,7,0,29.400000000000002,73,253,599,0.14,3.1,1014
2012,9,15,7,30,30.400000000000002,86,363,690,0.14,3.1,1014
2012,9,15,8,0,31.400000000000002,94,471,759,0.14,3,1014
2012,9,15,8,30,32.1,102,572,805,0.14,2.9000000000000004,1014
2012,9,15,9,0,32.7,106,665,846,0.14,2.7,1014
2012,9,15,9,30,33.1,110,744,871,0.14,2.5,1014
2012,9,15,10,0,33.4,98,817,920,0.14,2.4000000000000004,1014
2012,9,15,10,30,33.6,100,870,935,0.14,2.3000000000000003,1014
2012,9,15,11,0,33.800000000000004,103,903,941,0.14,2.2,1014
2012,9,15,11,30,33.800000000000004,104,919,944,0.14,2.3000000000000003,1014
2012,9,15,12,0,33.800000000000004,104,918,943,0.14,2.3000000000000003,1013
2012,9,15,12,30,33.7,104,900,939,0.14,2.4000000000000004,1013
2012,9,15,13,0,33.6,101,865,933,0.14,2.5,1013
2012,9,15,13,30,33.4,99,813,920,0.14,2.5,1012
2012,9,15,14,0,33.1,97,746,901,0.14,2.5,1012
2012,9,15,14,30,32.800000000000004,93,665,877,0.14,2.5,1012
2012,9,15,15,0,32.4,88,573,843,0.14,2.5,1012
2012,9,15,15,30,32.4,81,471,799,0.14,2.5,1012
2012,9,15,16,0,31.3,73,362,737,0.14,2.3000000000000003,1012
2012,9,15,16,30,30.1,62,250,648,0.14,2.2,1012
2012,9,15,17,0,28.900000000000002,47,141,510,0.14,2,1012
2012,9,15,17,30,27.900000000000002,25,47,278,0.14,2,1012
2012,9,15,18,0,27,0,0,0,0.14,1.9000000000000001,1012
2012,9,15,18,30,26.6,0,0,0,0.14,1.7000000000000002,1012
2012,9,15,19,0,26.1,0,0,0,0.14,1.4000000000000001,1013
2012,9,15,19,30,25.8,0,0,0,0.14,1.3,1013
2012,9,15,20,0,25.5,0,0,0,0.14,1.2000000000000002,1013
2012,9,15,20,30,25.400000000000002,0,0,0,0.14,1.1,1013
2012,9,15,21,0,25.200000000000003,0,0,0,0.14,1.1,1013
2012,9,15,21,30,24.900000000000002,0,0,0,0.14,1.1,1013
2012,9,15,22,0,24.6,0,0,0,0.14,1.2000000000000002,1014
2012,9,15,22,30,24.3,0,0,0,0.14,1.2000000000000002,1014
2012,9,15,23,0,23.900000000000002,0,0,0,0.14,1.3,1014
2012,9,15,23,30,23.6,0,0,0,0.14,1.4000000000000001,1013
2012,9,16,0,0,23.3,0,0,0,0.14,1.5,1013
2012,9,16,0,30,23,0,0,0,0.14,1.5,1013
2012,9,16,1,0,22.700000000000003,0,0,0,0.14,1.5,1013
2012,9,16,1,30,22.5,0,0,0,0.14,1.6,1013
2012,9,16,2,0,22.3,0,0,0,0.14,1.6,1013
2012,9,16,2,30,22.200000000000003,0,0,0,0.14,1.6,1013
2012,9,16,3,0,22,0,0,0,0.14,1.6,1013
2012,9,16,3,30,21.900000000000002,0,0,0,0.14,1.7000000000000002,1013
2012,9,16,4,0,21.8,0,0,0,0.14,1.7000000000000002,1013
2012,9,16,4,30,21.8,0,0,0,0.14,1.8,1013
2012,9,16,5,0,21.700000000000003,0,0,0,0.14,1.9000000000000001,1013
2012,9,16,5,30,22.400000000000002,0,0,0,0.14,2.1,1014
2012,9,16,6,0,23.1,28,30,17,0.14,2.2,1014
2012,9,16,6,30,24,69,97,146,0.14,2.5,1014
2012,9,16,7,0,24.900000000000002,62,62,0,0.14,2.7,1015
2012,9,16,7,30,25.700000000000003,148,159,27,0.14,2.7,1015
2012,9,16,8,0,26.5,188,204,31,0.14,2.8000000000000003,1015
2012,9,16,8,30,27.200000000000003,257,374,202,0.14,2.8000000000000003,1015
2012,9,16,9,0,27.8,97,662,860,0.14,2.8000000000000003,1015
2012,9,16,9,30,28.200000000000003,100,738,881,0.14,2.9000000000000004,1015
2012,9,16,10,0,28.700000000000003,98,805,909,0.14,3,1015
2012,9,16,10,30,28.8,100,855,921,0.14,3.1,1015
2012,9,16,11,0,29,103,888,928,0.14,3.2,1014
2012,9,16,11,30,29,103,905,931,0.14,3.3000000000000003,1014
2012,9,16,12,0,29,103,904,931,0.14,3.3000000000000003,1014
2012,9,16,12,30,28.900000000000002,103,885,927,0.14,3.3000000000000003,1013
2012,9,16,13,0,28.8,112,845,900,0.14,3.3000000000000003,1013
2012,9,16,13,30,28.6,109,796,889,0.14,3.3000000000000003,1013
2012,9,16,14,0,28.400000000000002,105,730,872,0.14,3.2,1012
2012,9,16,14,30,28.1,101,650,846,0.14,3.1,1012
2012,9,16,15,0,27.8,95,558,812,0.14,3,1012
2012,9,16,15,30,27.8,88,457,765,0.14,3,1012
2012,9,16,16,0,27,79,349,698,0.14,2.8000000000000003,1012
2012,9,16,16,30,26.200000000000003,67,239,605,0.14,2.6,1012
2012,9,16,17,0,25.400000000000002,50,132,460,0.14,2.4000000000000004,1012
2012,9,16,17,30,24.3,25,42,228,0.14,2,1013
2012,9,16,18,0,23.3,0,0,0,0.14,1.6,1013
2012,9,16,18,30,22.900000000000002,0,0,0,0.14,1.4000000000000001,1013
2012,9,16,19,0,22.400000000000002,0,0,0,0.14,1.1,1013
2012,9,16,19,30,22.200000000000003,0,0,0,0.14,1,1013
2012,9,16,20,0,22.1,0,0,0,0.14,0.9,1013
2012,9,16,20,30,22,0,0,0,0.14,1,1014
2012,9,16,21,0,21.900000000000002,0,0,0,0.14,1,1014
2012,9,16,21,30,21.8,0,0,0,0.14,1,1014
2012,9,16,22,0,21.700000000000003,0,0,0,0.14,1.1,1014
2012,9,16,22,30,21.6,0,0,0,0.14,1.1,1014
2012,9,16,23,0,21.5,0,0,0,0.14,1.2000000000000002,1014
2012,9,16,23,30,21.400000000000002,0,0,0,0.14,1.2000000000000002,1013
2012,9,17,0,0,21.3,0,0,0,0.14,1.1,1013
2012,9,17,0,30,21.1,0,0,0,0.14,1.1,1013
2012,9,17,1,0,20.900000000000002,0,0,0,0.14,1.1,1013
2012,9,17,1,30,20.6,0,0,0,0.14,1,1013
2012,9,17,2,0,20.400000000000002,0,0,0,0.14,1,1013
2012,9,17,2,30,20.200000000000003,0,0,0,0.14,1,1013
2012,9,17,3,0,20,0,0,0,0.14,1,1013
2012,9,17,3,30,19.900000000000002,0,0,0,0.14,1.1,1013
2012,9,17,4,0,19.8,0,0,0,0.14,1.1,1013
2012,9,17,4,30,19.700000000000003,0,0,0,0.14,1.1,1013
2012,9,17,5,0,19.6,0,0,0,0.14,1.2000000000000002,1013
2012,9,17,5,30,20.400000000000002,0,0,0,0.14,1.3,1013
2012,9,17,6,0,21.200000000000003,27,27,0,0.14,1.4000000000000001,1013
2012,9,17,6,30,22.1,64,65,4,0.14,1.5,1014
2012,9,17,7,0,22.900000000000002,113,132,63,0.14,1.7000000000000002,1014
2012,9,17,7,30,23.900000000000002,162,227,164,0.14,1.7000000000000002,1014
2012,9,17,8,0,24.900000000000002,84,468,782,0.14,1.8,1014
2012,9,17,8,30,25.700000000000003,90,568,826,0.14,1.8,1014
2012,9,17,9,0,26.5,95,659,860,0.14,1.8,1014
2012,9,17,9,30,27.1,99,737,884,0.14,1.9000000000000001,1014
2012,9,17,10,0,27.6,99,801,906,0.14,2,1013
2012,9,17,10,30,27.900000000000002,101,850,918,0.14,2.2,1013
2012,9,17,11,0,28.1,102,883,926,0.14,2.3000000000000003,1013
2012,9,17,11,30,28.200000000000003,102,899,930,0.14,2.5,1013
2012,9,17,12,0,28.3,102,896,928,0.14,2.7,1013
2012,9,17,12,30,28.3,101,877,924,0.14,2.8000000000000003,1012
2012,9,17,13,0,28.3,98,843,918,0.14,2.9000000000000004,1012
2012,9,17,13,30,28.200000000000003,138,773,826,0.14,3,1012
2012,9,17,14,0,28,92,725,889,0.14,3.1,1011
2012,9,17,14,30,27.8,88,647,868,0.14,3.2,1011
2012,9,17,15,0,27.5,83,556,835,0.14,3.2,1011
2012,9,17,15,30,27.5,77,455,791,0.14,3.2,1011
2012,9,17,16,0,26.6,68,347,730,0.14,3.1,1011
2012,9,17,16,30,25.8,58,237,640,0.14,2.9000000000000004,1011
2012,9,17,17,0,25.1,44,131,497,0.14,2.8000000000000003,1011
2012,9,17,17,30,24.1,22,40,262,0.14,2.4000000000000004,1012
2012,9,17,18,0,23.1,0,0,0,0.14,2.1,1012
2012,9,17,18,30,22.700000000000003,0,0,0,0.14,1.9000000000000001,1012
2012,9,17,19,0,22.3,0,0,0,0.14,1.6,1012
2012,9,17,19,30,22.200000000000003,0,0,0,0.14,1.3,1013
2012,9,17,20,0,22.1,0,0,0,0.14,1.1,1013
2012,9,17,20,30,22,0,0,0,0.14,0.9,1013
2012,9,17,21,0,21.900000000000002,0,0,0,0.14,0.8,1013
2012,9,17,21,30,21.8,0,0,0,0.14,0.7000000000000001,1013
2012,9,17,22,0,21.700000000000003,0,0,0,0.14,0.7000000000000001,1013
2012,9,17,22,30,21.6,0,0,0,0.14,0.7000000000000001,1013
2012,9,17,23,0,21.5,0,0,0,0.14,0.6000000000000001,1013
2012,9,17,23,30,21.400000000000002,0,0,0,0.14,0.6000000000000001,1013
2012,9,18,0,0,21.3,0,0,0,0.14,0.6000000000000001,1013
2012,9,18,0,30,21.1,0,0,0,0.14,0.6000000000000001,1013
2012,9,18,1,0,20.8,0,0,0,0.14,0.6000000000000001,1013
2012,9,18,1,30,20.6,0,0,0,0.14,0.7000000000000001,1013
2012,9,18,2,0,20.3,0,0,0,0.14,0.9,1012
2012,9,18,2,30,20.1,0,0,0,0.14,1,1012
2012,9,18,3,0,19.900000000000002,0,0,0,0.14,1.2000000000000002,1012
2012,9,18,3,30,19.8,0,0,0,0.14,1.3,1012
2012,9,18,4,0,19.8,0,0,0,0.14,1.4000000000000001,1012
2012,9,18,4,30,19.700000000000003,0,0,0,0.14,1.4000000000000001,1013
2012,9,18,5,0,19.700000000000003,0,0,0,0.14,1.5,1013
2012,9,18,5,30,20.400000000000002,0,0,0,0.14,1.6,1013
2012,9,18,6,0,21.200000000000003,24,24,0,0.14,1.8,1013
2012,9,18,6,30,22.1,30,30,0,0.14,1.9000000000000001,1014
2012,9,18,7,0,23,66,66,0,0.14,2,1014
2012,9,18,7,30,24.1,143,150,19,0.14,2,1014
2012,9,18,8,0,25.200000000000003,205,314,225,0.14,2,1014
2012,9,18,8,30,26.200000000000003,85,566,835,0.14,1.8,1014
2012,9,18,9,0,27.3,90,655,867,0.14,1.7000000000000002,1014
2012,9,18,9,30,28,94,734,890,0.14,1.8,1014
2012,9,18,10,0,28.6,94,799,912,0.14,1.9000000000000001,1014
2012,9,18,10,30,29.1,96,848,924,0.14,2.1,1013
2012,9,18,11,0,29.700000000000003,99,880,930,0.14,2.4000000000000004,1013
2012,9,18,11,30,29.8,183,864,798,0.14,2.6,1013
2012,9,18,12,0,29.900000000000002,183,863,798,0.14,2.9000000000000004,1012
2012,9,18,12,30,29.900000000000002,174,846,803,0.14,3.1,1012
2012,9,18,13,0,29.900000000000002,160,813,810,0.14,3.4000000000000004,1011
2012,9,18,13,30,29.700000000000003,139,767,822,0.14,3.6,1011
2012,9,18,14,0,29.5,118,706,830,0.14,3.8000000000000003,1011
2012,9,18,14,30,29.1,105,624,811,0.14,3.9000000000000004,1011
2012,9,18,15,0,28.8,92,531,781,0.14,4,1011
2012,9,18,15,30,28.8,81,445,770,0.14,4,1011
2012,9,18,16,0,27.6,74,338,699,0.14,4,1011
2012,9,18,16,30,26.5,62,229,604,0.14,3.8000000000000003,1011
2012,9,18,17,0,25.5,46,123,454,0.14,3.7,1012
2012,9,18,17,30,24.3,22,35,217,0.14,3.4000000000000004,1012
2012,9,18,18,0,23.200000000000003,0,0,0,0.14,3.2,1012
2012,9,18,18,30,22.700000000000003,0,0,0,0.14,2.9000000000000004,1013
2012,9,18,19,0,22.200000000000003,0,0,0,0.14,2.5,1013
2012,9,18,19,30,22,0,0,0,0.14,2.2,1013
2012,9,18,20,0,21.700000000000003,0,0,0,0.14,1.8,1013
2012,9,18,20,30,21.6,0,0,0,0.14,1.6,1013
2012,9,18,21,0,21.5,0,0,0,0.14,1.3,1013
2012,9,18,21,30,21.400000000000002,0,0,0,0.14,1.2000000000000002,1013
2012,9,18,22,0,21.3,0,0,0,0.14,1,1013
2012,9,18,22,30,21.3,0,0,0,0.14,0.9,1013
2012,9,18,23,0,21.3,0,0,0,0.14,0.8,1013
2012,9,18,23,30,21.3,0,0,0,0.14,0.8,1013
2012,9,19,0,0,21.3,0,0,0,0.14,0.8,1013
2012,9,19,0,30,21.200000000000003,0,0,0,0.14,0.9,1012
2012,9,19,1,0,21.200000000000003,0,0,0,0.14,1,1012
2012,9,19,1,30,21,0,0,0,0.14,1.1,1012
2012,9,19,2,0,20.8,0,0,0,0.14,1.2000000000000002,1012
2012,9,19,2,30,20.6,0,0,0,0.14,1.2000000000000002,1012
2012,9,19,3,0,20.5,0,0,0,0.14,1.3,1012
2012,9,19,3,30,20.3,0,0,0,0.14,1.3,1012
2012,9,19,4,0,20.200000000000003,0,0,0,0.14,1.2000000000000002,1012
2012,9,19,4,30,20.1,0,0,0,0.14,1.2000000000000002,1012
2012,9,19,5,0,20,0,0,0,0.14,1.1,1012
2012,9,19,5,30,20.6,0,0,0,0.14,1.1,1012
2012,9,19,6,0,21.200000000000003,27,45,220,0.14,1.1,1013
2012,9,19,6,30,22.200000000000003,54,135,436,0.14,1.2000000000000002,1013
2012,9,19,7,0,23.200000000000003,72,240,575,0.14,1.2000000000000002,1013
2012,9,19,7,30,24.400000000000002,85,347,668,0.14,1.2000000000000002,1013
2012,9,19,8,0,25.700000000000003,202,317,237,0.14,1.2000000000000002,1013
2012,9,19,8,30,26.8,103,551,783,0.14,1.3,1013
2012,9,19,9,0,28,109,641,819,0.14,1.5,1013
2012,9,19,9,30,28.6,114,718,845,0.14,1.7000000000000002,1013
2012,9,19,10,0,29.1,97,793,906,0.14,1.9000000000000001,1013
2012,9,19,10,30,29.400000000000002,99,842,917,0.14,2.2,1012
2012,9,19,11,0,29.700000000000003,101,874,924,0.14,2.5,1012
2012,9,19,11,30,29.900000000000002,102,891,928,0.14,2.7,1012
2012,9,19,12,0,30.1,102,889,927,0.14,2.9000000000000004,1011
2012,9,19,12,30,30.1,101,870,923,0.14,3.1,1011
2012,9,19,13,0,30,99,834,916,0.14,3.3000000000000003,1011
2012,9,19,13,30,29.900000000000002,96,783,903,0.14,3.4000000000000004,1010
2012,9,19,14,0,29.700000000000003,94,716,883,0.14,3.5,1010
2012,9,19,14,30,29.400000000000002,90,635,858,0.14,3.5,1010
2012,9,19,15,0,29.1,85,544,823,0.14,3.6,1010
2012,9,19,15,30,29.1,79,443,776,0.14,3.6,1010
2012,9,19,16,0,28.1,71,336,710,0.15,3.5,1010
2012,9,19,16,30,27.1,60,226,615,0.15,3.3000000000000003,1011
2012,9,19,17,0,26.200000000000003,44,121,463,0.15,3.1,1011
2012,9,19,17,30,25.1,21,33,217,0.15,2.9000000000000004,1011
2012,9,19,18,0,24,0,0,0,0.15,2.6,1011
2012,9,19,18,30,23.6,0,0,0,0.15,2.3000000000000003,1011
2012,9,19,19,0,23.1,0,0,0,0.15,2,1012
2012,9,19,19,30,23,0,0,0,0.15,1.6,1012
2012,9,19,20,0,22.8,0,0,0,0.15,1.3,1012
2012,9,19,20,30,22.700000000000003,0,0,0,0.15,1,1012
2012,9,19,21,0,22.700000000000003,0,0,0,0.15,0.8,1012
2012,9,19,21,30,22.700000000000003,0,0,0,0.15,0.7000000000000001,1012
2012,9,19,22,0,22.700000000000003,0,0,0,0.15,0.6000000000000001,1012
2012,9,19,22,30,22.700000000000003,0,0,0,0.15,0.6000000000000001,1012
2012,9,19,23,0,22.700000000000003,0,0,0,0.15,0.7000000000000001,1012
2012,9,19,23,30,22.700000000000003,0,0,0,0.15,0.7000000000000001,1012
2012,9,20,0,0,22.700000000000003,0,0,0,0.15,0.8,1012
2012,9,20,0,30,22.5,0,0,0,0.15,0.8,1012
2012,9,20,1,0,22.3,0,0,0,0.15,0.8,1011
2012,9,20,1,30,22.200000000000003,0,0,0,0.15,0.8,1011
2012,9,20,2,0,22,0,0,0,0.15,0.8,1011
2012,9,20,2,30,21.8,0,0,0,0.15,0.8,1011
2012,9,20,3,0,21.6,0,0,0,0.15,0.8,1011
2012,9,20,3,30,21.5,0,0,0,0.15,0.8,1011
2012,9,20,4,0,21.400000000000002,0,0,0,0.15,0.7000000000000001,1011
2012,9,20,4,30,21.400000000000002,0,0,0,0.15,0.7000000000000001,1011
2012,9,20,5,0,21.400000000000002,0,0,0,0.15,0.7000000000000001,1011
2012,9,20,5,30,22.1,0,0,0,0.15,0.7000000000000001,1011
2012,9,20,6,0,22.700000000000003,28,43,203,0.15,0.7000000000000001,1011
2012,9,20,6,30,23.900000000000002,54,132,419,0.15,0.8,1012
2012,9,20,7,0,25.1,74,235,558,0.15,0.9,1012
2012,9,20,7,30,26.400000000000002,88,342,652,0.15,0.8,1012
2012,9,20,8,0,27.700000000000003,99,447,718,0.15,0.8,1012
2012,9,20,8,30,28.700000000000003,108,545,766,0.15,0.9,1012
2012,9,20,9,0,29.6,115,633,801,0.15,1,1012
2012,9,20,9,30,30.200000000000003,120,710,827,0.15,1.3,1012
2012,9,20,10,0,30.700000000000003,105,782,883,0.15,1.6,1011
2012,9,20,10,30,31,108,830,895,0.15,1.9000000000000001,1011
2012,9,20,11,0,31.3,110,862,902,0.15,2.2,1011
2012,9,20,11,30,31.3,111,878,905,0.15,2.4000000000000004,1011
2012,9,20,12,0,31.400000000000002,113,876,903,0.15,2.7,1010
2012,9,20,12,30,31.200000000000003,112,857,898,0.15,2.9000000000000004,1010
2012,9,20,13,0,31.1,111,820,887,0.15,3,1010
2012,9,20,13,30,30.900000000000002,141,755,813,0.15,3.2,1009
2012,9,20,14,0,30.700000000000003,122,691,814,0.15,3.3000000000000003,1009
2012,9,20,14,30,30.3,102,621,822,0.15,3.3000000000000003,1009
2012,9,20,15,0,30,97,529,783,0.15,3.4000000000000004,1009
2012,9,20,15,30,30,89,429,734,0.15,3.4000000000000004,1009
2012,9,20,16,0,28.900000000000002,80,322,658,0.15,3.2,1009
2012,9,20,16,30,28,67,215,557,0.15,2.9000000000000004,1009
2012,9,20,17,0,27,48,112,402,0.15,2.5,1009
2012,9,20,17,30,25.900000000000002,20,28,160,0.15,2.1,1010
2012,9,20,18,0,24.900000000000002,0,0,0,0.15,1.7000000000000002,1010
2012,9,20,18,30,24.5,0,0,0,0.15,1.3,1010
2012,9,20,19,0,24,0,0,0,0.15,0.9,1010
2012,9,20,19,30,23.8,0,0,0,0.15,0.8,1010
2012,9,20,20,0,23.6,0,0,0,0.15,0.6000000000000001,1011
2012,9,20,20,30,23.400000000000002,0,0,0,0.15,0.8,1011
2012,9,20,21,0,23.3,0,0,0,0.15,0.9,1011
2012,9,20,21,30,23.1,0,0,0,0.15,1,1011
2012,9,20,22,0,22.900000000000002,0,0,0,0.15,1.1,1011
2012,9,20,22,30,22.700000000000003,0,0,0,0.15,1.1,1011
2012,9,20,23,0,22.6,0,0,0,0.15,1.1,1011
2012,9,20,23,30,22.400000000000002,0,0,0,0.15,1,1011
2012,9,21,0,0,22.200000000000003,0,0,0,0.15,1,1011
2012,9,21,0,30,22.1,0,0,0,0.15,0.9,1011
2012,9,21,1,0,22,0,0,0,0.15,0.9,1011
2012,9,21,1,30,21.900000000000002,0,0,0,0.15,1,1011
2012,9,21,2,0,21.900000000000002,0,0,0,0.15,1,1010
2012,9,21,2,30,22,0,0,0,0.15,1.1,1010
2012,9,21,3,0,22,0,0,0,0.15,1.2000000000000002,1010
2012,9,21,3,30,22.1,0,0,0,0.15,1.3,1010
2012,9,21,4,0,22.1,0,0,0,0.15,1.3,1010
2012,9,21,4,30,22.200000000000003,0,0,0,0.15,1.3,1010
2012,9,21,5,0,22.200000000000003,0,0,0,0.15,1.4000000000000001,1010
2012,9,21,5,30,22.900000000000002,0,0,0,0.15,1.5,1010
2012,9,21,6,0,23.5,20,20,0,0.15,1.7000000000000002,1011
2012,9,21,6,30,24.400000000000002,63,66,17,0.15,1.8,1011
2012,9,21,7,0,25.3,61,61,0,0.15,1.9000000000000001,1011
2012,9,21,7,30,26.3,147,162,36,0.15,1.9000000000000001,1011
2012,9,21,8,0,27.200000000000003,204,297,192,0.15,1.9000000000000001,1011
2012,9,21,8,30,28.200000000000003,250,367,206,0.15,1.9000000000000001,1011
2012,9,21,9,0,29.1,256,509,393,0.15,1.9000000000000001,1011
2012,9,21,9,30,29.6,316,531,304,0.15,2.1,1011
2012,9,21,10,0,30,356,561,269,0.15,2.3000000000000003,1010
2012,9,21,10,30,30.1,392,551,198,0.15,2.5,1010
2012,9,21,11,0,30.3,213,816,726,0.15,2.7,1010
2012,9,21,11,30,30.200000000000003,207,837,748,0.15,2.8000000000000003,1010
2012,9,21,12,0,30.200000000000003,199,839,761,0.15,3,1009
2012,9,21,12,30,30.1,189,822,767,0.15,3,1009
2012,9,21,13,0,30,178,787,766,0.15,3,1009
2012,9,21,13,30,29.8,341,569,303,0.15,2.9000000000000004,1008
2012,9,21,14,0,29.6,261,576,453,0.15,2.9000000000000004,1008
2012,9,21,14,30,29.1,249,490,385,0.15,2.8000000000000003,1008
2012,9,21,15,0,28.700000000000003,211,413,370,0.15,2.8000000000000003,1008
2012,9,21,15,30,28.700000000000003,92,404,679,0.15,2.8000000000000003,1008
2012,9,21,16,0,27.6,84,315,638,0.15,2.5,1008
2012,9,21,16,30,26.8,69,209,535,0.15,2.2,1008
2012,9,21,17,0,26.1,53,57,23,0.15,1.8,1008
2012,9,21,17,30,25.400000000000002,19,19,0,0.15,1.5,1009
2012,9,21,18,0,24.700000000000003,0,0,0,0.15,1.1,1009
2012,9,21,18,30,24.400000000000002,0,0,0,0.15,0.9,1009
2012,9,21,19,0,24.1,0,0,0,0.15,0.8,1009
2012,9,21,19,30,24,0,0,0,0.15,0.8,1009
2012,9,21,20,0,23.8,0,0,0,0.15,0.8,1010
2012,9,21,20,30,23.700000000000003,0,0,0,0.15,0.8,1010
2012,9,21,21,0,23.5,0,0,0,0.15,0.9,1010
2012,9,21,21,30,23.3,0,0,0,0.15,1,1010
2012,9,21,22,0,23.1,0,0,0,0.15,1.1,1010
2012,9,21,22,30,22.8,0,0,0,0.15,1.2000000000000002,1010
2012,9,21,23,0,22.6,0,0,0,0.15,1.2000000000000002,1010
2012,9,21,23,30,22.400000000000002,0,0,0,0.15,1.2000000000000002,1010
2012,9,22,0,0,22.200000000000003,0,0,0,0.15,1.1,1010
2012,9,22,0,30,22,0,0,0,0.15,1.1,1010
2012,9,22,1,0,21.8,0,0,0,0.15,1.1,1010
2012,9,22,1,30,21.700000000000003,0,0,0,0.15,1.1,1010
2012,9,22,2,0,21.6,0,0,0,0.15,1.1,1010
2012,9,22,2,30,21.6,0,0,0,0.15,1.2000000000000002,1010
2012,9,22,3,0,21.700000000000003,0,0,0,0.15,1.3,1010
2012,9,22,3,30,21.8,0,0,0,0.15,1.3,1010
2012,9,22,4,0,21.900000000000002,0,0,0,0.15,1.3,1010
2012,9,22,4,30,22,0,0,0,0.15,1.3,1011
2012,9,22,5,0,22.200000000000003,0,0,0,0.15,1.2000000000000002,1011
2012,9,22,5,30,22.6,0,0,0,0.15,1.2000000000000002,1011
2012,9,22,6,0,23.1,17,17,0,0.15,1.1,1011
2012,9,22,6,30,24.1,4,4,0,0.15,1.2000000000000002,1011
2012,9,22,7,0,25.1,42,42,0,0.15,1.3,1011
2012,9,22,7,30,26.3,106,106,0,0.15,1.2000000000000002,1011
2012,9,22,8,0,27.6,168,175,14,0.15,1.1,1011
2012,9,22,8,30,28.8,240,277,66,0.15,1.1,1011
2012,9,22,9,0,30,295,389,146,0.15,1.1,1011
2012,9,22,9,30,30.6,313,532,309,0.15,1.5,1011
2012,9,22,10,0,31.3,294,636,451,0.15,1.8,1011
2012,9,22,10,30,31.3,356,639,354,0.15,2.2,1011
2012,9,22,11,0,31.400000000000002,376,658,341,0.15,2.6,1010
2012,9,22,11,30,31.3,341,707,436,0.15,2.9000000000000004,1010
2012,9,22,12,0,31.1,369,686,379,0.15,3.1,1010
2012,9,22,12,30,31.1,373,652,339,0.15,3.3000000000000003,1010
2012,9,22,13,0,31,353,627,347,0.15,3.5,1010
2012,9,22,13,30,30.8,293,620,438,0.15,3.6,1010
